logAlpha,logBeta1,logBeta2,logRho,logGammaMUK,logGammaMEU,logGammaMW,logMu,muBar,logGammaH,logGammaK
-0.139502013595135,-0.241145227862356,-0.228683187621455,0.00196615658056256,0,0,0,1.18737340810215e-05,1.18737340810215e-05,7.12424044861287e-06,7.12424044861287e-06
-0.139502013595135,-0.241145227862356,-0.228683187621455,0,0.0590209742784638,-0.940979025721536,-0.940979025721536,2.8689904049734e-07,2.8689904049734e-07,1.72139424298404e-07,1.72139424298404e-07
-0.139502013595135,-0.241145227862356,-0.228683187621455,0,0.0209920214984269,-0.979007978501573,-0.979007978501573,1.50035288660679e-06,1.50035288660679e-06,9.00211731964071e-07,9.00211731964071e-07
-0.139502013595135,-0.241145227862356,-0.228683187621455,0.00196615658056256,0.0849951173584679,-0.915004882641532,-0.915004882641532,7.23011046775111e-06,7.23011046775111e-06,4.33806628065066e-06,4.33806628065066e-06
-0.139502013595135,-0.241145227862356,-0.228683187621455,0,0,0,0,1.65075978519913e-07,1.65075978519913e-07,0,9.90455871119479e-08
-0.176092970463533,-0.210252922518328,-0.207051569664569,5.66699028755502e-05,0.030074825937919,-0.969925174062081,-0.969925174062081,1.29333718412254e-05,1.29333718412254e-05,7.76002310473523e-06,7.76002310473523e-06
-0.176092970463533,-0.210252922518328,-0.207051569664569,0,0.0715369314949179,-0.928463068505082,-0.928463068505082,4.63521241469649e-05,4.63521241469649e-05,2.78112744881789e-05,2.78112744881789e-05
-0.176092970463533,-0.210252922518328,-0.207051569664569,5.66699028755502e-05,0.0859632981764181,-0.914036701823582,-0.914036701823582,6.76306839248787e-05,6.76306839248787e-05,4.05784103549272e-05,4.05784103549272e-05
-0.176092970463533,-0.210252922518328,-0.207051569664569,5.66699028755502e-05,0.135015265420372,-0.864984734579628,-0.864984734579628,7.57626803779829e-05,7.57626803779829e-05,4.54576082267897e-05,4.54576082267897e-05
-0.176092970463533,-0.210252922518328,-0.207051569664569,5.66699028755502e-05,0.118349304953113,-0.881650695046887,-0.881650695046887,0.000702302775598757,0.000702302775598757,0.000421381665359254,0.000421381665359254
-0.176092970463533,-0.210252922518328,-0.207051569664569,0,0.0699602181310935,-0.930039781868906,-0.930039781868906,0.000205220285784189,0.000205220285784189,0.000123132171470514,0.000123132171470514
-0.176092970463533,-0.210252922518328,-0.207051569664569,0,0.0911192351690069,-0.908880764830993,-0.908880764830993,0.000358209325181315,0.000358209325181315,0.000214925595108789,0.000214925595108789
-0.176092970463533,-0.210252922518328,-0.207051569664569,5.66699028755502e-05,0.0969901357457517,-0.903009864254248,-0.903009864254248,8.03993870710928e-05,8.03993870710928e-05,4.82396322426557e-05,4.82396322426557e-05
1.71767652567657,1.78974707748167,1.79294843033543,-0.599943330097124,0.121711690248652,-0.878288309751348,-0.878288309751348,-0.98988246666916,-0.98988246666916,0.00607051999850379,0.00607051999850379
-0.176092970463533,-0.210252922518328,-0.207051569664569,5.66699028755502e-05,0.0933170345461515,-0.906682965453849,-0.906682965453849,9.94865602823568e-05,9.94865602823568e-05,5.96919361694141e-05,5.96919361694141e-05
-0.176092970463533,-0.210252922518328,-0.207051569664569,0,0.163990302266743,-0.836009697733257,-0.836009697733257,0.000174222019674461,0.000174222019674461,0.000104533211804677,0.000104533211804677
-0.176092970463533,-0.210252922518328,-0.207051569664569,5.66699028755502e-05,0.121140487803519,-0.878859512196481,-0.878859512196481,6.5168958842005e-05,6.5168958842005e-05,3.9101375305203e-05,3.9101375305203e-05
-0.176092970463533,-0.210252922518328,-0.207051569664569,0,0.0627519367097507,-0.937248063290249,-0.937248063290249,6.27290485823467e-06,6.27290485823467e-06,3.7637429149408e-06,3.7637429149408e-06
-0.176092970463533,-0.210252922518328,-0.207051569664569,0,0.0513063719515926,-0.948693628048407,-0.948693628048407,7.39670102598956e-06,7.39670102598956e-06,4.43802061559373e-06,4.43802061559373e-06
-0.176092970463533,-0.210252922518328,-0.207051569664569,5.66699028755502e-05,0.133432975475047,-0.866567024524953,-0.866567024524953,1.01057788346335e-05,1.01057788346335e-05,6.06346730078013e-06,6.06346730078013e-06
-0.176092970463533,-0.210252922518328,-0.207051569664569,0,0,0,0,0.00336895820263839,0.00336895820263839,0,0.00202137492158303
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0.103281075594742,0.16891710444709,-0.83108289555291,-0.83108289555291,0.000380445803015797,0.000380445803015797,0.000228267481809478,0.000228267481809478
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0,0.484833955710257,-0.515166044289743,-0.515166044289743,0.0016338371475502,0.0016338371475502,0.00098030228853012,0.00098030228853012
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0.103281075594742,0.467383327049121,-0.532616672950879,-0.532616672950879,0.00134276745736912,0.00134276745736912,0.00080566047442147,0.00080566047442147
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0.103281075594742,0.313431611150362,-0.686568388849638,-0.686568388849638,0.0113409312168493,0.0113409312168493,0.00680455873010958,0.00680455873010958
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0.103281075594742,0.480998752208948,-0.519001247791052,-0.519001247791052,0.0186182208762557,0.0186182208762557,0.0111709325257534,0.0111709325257534
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0,0.452861356964301,-0.547138643035699,-0.547138643035699,0.000554109067809353,0.000554109067809353,0.000332465440685612,0.000332465440685612
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0,0.473931330626807,-0.526068669373193,-0.526068669373193,0.00217074672729948,0.00217074672729948,0.00130244803637969,0.00130244803637969
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0.103281075594742,0.472026492667515,-0.527973507332485,-0.527973507332485,0.0133632973053834,0.0133632973053834,0.00801797838323004,0.00801797838323004
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0.103281075594742,0.406468676998522,-0.593531323001478,-0.593531323001478,0.0219304419292711,0.0219304419292711,0.0131582651575626,0.0131582651575626
1.73415703222161,1.97984079817546,1.97961356137407,-0.227580047433153,0.505784605312765,-0.494215394687235,-0.494215394687235,-0.946877246368258,-0.946877246368258,0.031873652179045,0.031873652179045
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0,0.464718166079227,-0.535281833920773,-0.535281833920773,0.00592879145507276,0.00592879145507276,0.00355727487304366,0.00355727487304366
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0.103281075594742,0.0303235126989047,-0.969676487301095,-0.969676487301095,0.014633062328724,0.014633062328724,0.00877983739723442,0.00877983739723442
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0,0.405503368949443,-0.594496631050557,-0.594496631050557,7.82281104936567e-05,7.82281104936567e-05,4.6936866296194e-05,4.6936866296194e-05
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0,0.167829999850524,-0.832170000149476,-0.832170000149476,0.00161445061692789,0.00161445061692789,0.000968670370156734,0.000968670370156734
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0.103281075594742,0.375941645421619,-0.624058354578381,-0.624058354578381,0.00232223165234259,0.00232223165234259,0.00139333899140555,0.00139333899140555
-0.0069646830743525,-0.0201592018245414,-0.020386438625931,0,0,0,0,0.00339406616979537,0.00339406616979537,0,0.00203643970187722
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.0278378659191094,-0.972162134080891,-0.972162134080891,1.78156892859988e-05,1.78156892859988e-05,1.06894135715993e-05,1.06894135715993e-05
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.149106784689756,-0.850893215310244,-0.850893215310244,8.22654277802223e-05,8.22654277802223e-05,4.93592566681334e-05,4.93592566681334e-05
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.177534563084328,-0.822465436915672,-0.822465436915672,2.75258683608094e-05,2.75258683608094e-05,1.65155210164856e-05,1.65155210164856e-05
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.0900108166622381,-0.909989183337762,-0.909989183337762,0.000641733113020326,0.000641733113020326,0.000385039867812196,0.000385039867812196
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.30846600048644,-0.69153399951356,-0.69153399951356,0.000406192690430101,0.000406192690430101,0.000243715614258061,0.000243715614258061
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.0925563718682464,-0.907443628131754,-0.907443628131754,0.0019177926615992,0.0019177926615992,0.00115067559695952,0.00115067559695952
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.132391091785996,-0.867608908214004,-0.867608908214004,0.000302857914724226,0.000302857914724226,0.000181714748834535,0.000181714748834535
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.368461885911429,-0.631538114088571,-0.631538114088571,0.000175358696456383,0.000175358696456383,0.00010521521787383,0.00010521521787383
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.276490496043499,-0.723509503956501,-0.723509503956501,0.000358933674543811,0.000358933674543811,0.000215360204726286,0.000215360204726286
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.262391723597078,-0.737608276402922,-0.737608276402922,8.31326090816488e-05,8.31326090816488e-05,4.98795654489893e-05,4.98795654489893e-05
1.7611024809795,1.89481345205741,1.89641504337609,0,0.133279850703962,-0.866720149296038,-0.866720149296038,-0.986031436532744,-0.986031436532744,0.00838113808035363,0.00838113808035363
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0,0,0,3.4488916914496e-05,3.4488916914496e-05,2.06933501486976e-05,2.06933501486976e-05
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.118037540644934,-0.881962459355066,-0.881962459355066,1.70014924215886e-05,1.70014924215886e-05,1.02008954529532e-05,1.02008954529532e-05
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.0653725594433683,-0.934627440556632,-0.934627440556632,9.49356068827625e-05,9.49356068827625e-05,5.69613641296575e-05,5.69613641296575e-05
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0.162841568068098,-0.837158431931902,-0.837158431931902,3.53029653495164e-05,3.53029653495164e-05,2.11817792097098e-05,2.11817792097098e-05
-0.0668017848220595,-0.105186547942589,-0.103584956623907,0,0,0,0,1.26988338099877e-05,1.26988338099877e-05,0,7.6193002859926e-06
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,3.32522130231745e-06,0.0294293829101471,-0.970570617089853,-0.970570617089853,9.91797733541686e-10,9.91797733541686e-10,5.95078640125012e-10,5.95078640125012e-10
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,0,0.494876425842767,-0.505123574157233,-0.505123574157233,2.1506278175968e-08,2.1506278175968e-08,1.29037669055808e-08,1.29037669055808e-08
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,3.32522130231745e-06,0.151241113364898,-0.848758886635102,-0.848758886635102,1.49592727833167e-07,1.49592727833167e-07,8.97556366999003e-08,8.97556366999003e-08
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,3.32522130231745e-06,0.182997496168719,-0.817002503831281,-0.817002503831281,1.36677250324705e-05,1.36677250324705e-05,8.20063501948232e-06,8.20063501948232e-06
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,3.32522130231745e-06,0.0667991364367239,-0.933200863563276,-0.933200863563276,7.05516619958753e-07,7.05516619958753e-07,4.23309971975252e-07,4.23309971975252e-07
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,0,0.1455701757979,-0.8544298242021,-0.8544298242021,6.90311212743891e-05,6.90311212743891e-05,4.14186727646335e-05,4.14186727646335e-05
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,0,0.105403846401337,-0.894596153598663,-0.894596153598663,8.44584550028524e-07,8.44584550028524e-07,5.06750730017114e-07,5.06750730017114e-07
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,3.32522130231745e-06,0.213847120982516,-0.786152879017484,-0.786152879017484,4.3265772774684e-08,4.3265772774684e-08,2.59594636648104e-08,2.59594636648104e-08
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,3.32522130231745e-06,0.0883155648866969,-0.911684435113303,-0.911684435113303,8.69993528128525e-05,8.69993528128525e-05,5.21996116877115e-05,5.21996116877115e-05
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,3.32522130231745e-06,0.134244454076739,-0.865755545923261,-0.865755545923261,1.63514368876865e-05,1.63514368876865e-05,9.81086213261189e-06,9.81086213261189e-06
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,0,0.225394671388834,-0.774605328611166,-0.774605328611166,1.14423871240386e-07,1.14423871240386e-07,6.86543227442318e-08,6.86543227442318e-08
1.92743766543892,1.9742255558404,1.97461800265814,-0.599996674778698,0.165309948640162,-0.834690051359838,-0.834690051359838,-0.999999891019028,-0.999999891019028,6.53885830148582e-08,6.53885830148582e-08
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,0,0.16550937828232,-0.83449062171768,-0.83449062171768,1.87769023721175e-12,1.87769023721175e-12,1.12661414232705e-12,1.12661414232705e-12
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,0,0.193061334310139,-0.806938665689861,-0.806938665689861,1.24614462397945e-09,1.24614462397945e-09,7.47686774387671e-10,7.47686774387671e-10
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,3.32522130231745e-06,0.230015457228575,-0.769984542771425,-0.769984542771425,2.04102253780285e-09,2.04102253780285e-09,1.22461352268171e-09,1.22461352268171e-09
-0.0725623345610793,-0.025774444159604,-0.0253819973418567,0,0,0,0,1.06478638880826e-10,1.06478638880826e-10,0,6.38871833284955e-11
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.144675976093731,-0.855324023906269,-0.855324023906269,1.1020712002996e-16,1.1020712002996e-16,6.61242720179757e-17,6.61242720179757e-17
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.0972346580958827,-0.902765341904117,-0.902765341904117,3.26640220281618e-10,3.26640220281618e-10,1.95984132168971e-10,1.95984132168971e-10
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.059810381888181,-0.940189618111819,-0.940189618111819,2.88098151057173e-08,2.88098151057173e-08,1.72858890634304e-08,1.72858890634304e-08
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.101690998454627,-0.898309001545373,-0.898309001545373,2.40631144458344e-11,2.40631144458344e-11,1.44378686675007e-11,1.44378686675007e-11
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.100031455912132,-0.899968544087868,-0.899968544087868,1.38222393243573e-09,1.38222393243573e-09,8.29334359461441e-10,8.29334359461441e-10
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.0678555687013469,-0.932144431298653,-0.932144431298653,5.47111916548772e-08,5.47111916548772e-08,3.28267149929263e-08,3.28267149929263e-08
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.0500914467666935,-0.949908553233306,-0.949908553233306,1.48259251181798e-06,1.48259251181798e-06,8.89555507090786e-07,8.89555507090786e-07
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.0980043457183017,-0.901995654281698,-0.901995654281698,9.05485941198035e-07,9.05485941198035e-07,5.43291564718821e-07,5.43291564718821e-07
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.0429350326829988,-0.957064967317001,-0.957064967317001,1.51331964158e-06,1.51331964158e-06,9.07991784948e-07,9.07991784948e-07
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.0876805175752492,-0.912319482424751,-0.912319482424751,2.65693914585693e-06,2.65693914585693e-06,1.59416348751416e-06,1.59416348751416e-06
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.0901750446186743,-0.909824955381326,-0.909824955381326,1.25416065322225e-06,1.25416065322225e-06,7.52496391933352e-07,7.52496391933352e-07
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0,0,0,8.39860172330107e-05,8.39860172330107e-05,5.03916103398064e-05,5.03916103398064e-05
1.82769703468089,1.9242137974915,1.92536773329782,0,0.0394447917749854,-0.960555208225015,-0.960555208225015,-0.999830445783649,-0.999830445783649,0.000101732529810739,0.000101732529810739
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.0631986264680185,-0.936801373531981,-0.936801373531981,2.75456150500159e-07,2.75456150500159e-07,1.65273690300095e-07,1.65273690300095e-07
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0.176444732806963,-0.823555267193037,-0.823555267193037,3.61054738564957e-09,3.61054738564957e-09,2.16632843138974e-09,2.16632843138974e-09
-0.111902711415483,-0.0757862025084964,-0.0746322667021822,0,0,0,0,0,0,0,0
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0,0,0,0,0,0,0
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.260613565775029,-0.739386434224971,-0.739386434224971,1.74414300391959e-09,1.74414300391959e-09,1.04648580235175e-09,1.04648580235175e-09
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.108192996742115,-0.891807003257885,-0.891807003257885,8.31117948105074e-08,8.31117948105074e-08,4.98670768863045e-08,4.98670768863045e-08
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.0699795763753064,-0.930020423624694,-0.930020423624694,3.32407597391785e-10,3.32407597391785e-10,1.99444558435071e-10,1.99444558435071e-10
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.0989498741844675,-0.901050125815532,-0.901050125815532,3.08989373194488e-09,3.08989373194488e-09,1.85393623916693e-09,1.85393623916693e-09
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.181079911501084,-0.818920088498916,-0.818920088498916,5.84430124835156e-13,5.84430124835156e-13,3.50658074901094e-13,3.50658074901094e-13
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.0503595406936058,-0.949640459306394,-0.949640459306394,8.98952644477741e-07,8.98952644477741e-07,5.39371586686645e-07,5.39371586686645e-07
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.131195391374577,-0.868804608625423,-0.868804608625423,9.83352703602187e-09,9.83352703602187e-09,5.90011622161312e-09,5.90011622161312e-09
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.178774671959117,-0.821225328040883,-0.821225328040883,9.44386954854745e-08,9.44386954854745e-08,5.66632172912847e-08,5.66632172912847e-08
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.137833629657972,-0.862166370342028,-0.862166370342028,1.14859437012415e-09,1.14859437012415e-09,6.89156622074491e-10,6.89156622074491e-10
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.178405008807547,-0.821594991192453,-0.821594991192453,3.56106111211085e-08,3.56106111211085e-08,2.13663666726651e-08,2.13663666726651e-08
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.157557727069795,-0.842442272930205,-0.842442272930205,2.09579137127335e-07,2.09579137127335e-07,1.25747482276401e-07,1.25747482276401e-07
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.214866791242584,-0.785133208757416,-0.785133208757416,3.65208808477755e-18,3.65208808477755e-18,2.19125285086653e-18,2.19125285086653e-18
1.77211422767539,1.80323895535647,1.8033489725427,0,0.0760391817322774,-0.923960818267723,-0.923960818267723,-0.997337994069881,-0.997337994069881,0.0015972035580714,0.0015972035580714
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0.204940460533763,-0.795059539466237,-0.795059539466237,2.43521436439345e-09,2.43521436439345e-09,1.46112861863607e-09,1.46112861863607e-09
-0.0434589163137824,-0.0072255187065752,-0.00711550152034957,0,0,0,0,0,0,0,0
-0.160448880674437,-0.0678676746641687,-0.123639968232939,1.37247461603838e-08,0,0,0,1.14782779636584e-09,1.14782779636584e-09,6.88696677819506e-10,6.88696677819506e-10
-0.160448880674437,-0.0678676746641687,-0.123639968232939,0,0,0,0,6.04010155960601e-10,6.04010155960601e-10,3.62406093576361e-10,3.62406093576361e-10
-0.160448880674437,-0.0678676746641687,-0.123639968232939,1.37247461603838e-08,0.0111116853696706,-0.988888314630329,-0.988888314630329,8.28197789577271e-11,8.28197789577271e-11,4.96918673746363e-11,4.96918673746363e-11
-0.160448880674437,-0.0678676746641687,-0.123639968232939,1.37247461603838e-08,0.0811065998577554,-0.918893400142245,-0.918893400142245,5.15727630489525e-11,5.15727630489525e-11,3.09436578293715e-11,3.09436578293715e-11
-0.160448880674437,-0.0678676746641687,-0.123639968232939,1.37247461603838e-08,0.0954802201575929,-0.904519779842407,-0.904519779842407,1.6318516705359e-09,1.6318516705359e-09,9.79111002321539e-10,9.79111002321539e-10
-0.160448880674437,-0.0678676746641687,-0.123639968232939,0,0.0866362027857513,-0.913363797214249,-0.913363797214249,5.46803824654151e-11,5.46803824654151e-11,3.28082294792491e-11,3.28082294792491e-11
-0.160448880674437,-0.0678676746641687,-0.123639968232939,0,0.0675351417538046,-0.932464858246195,-0.932464858246195,7.83220151413373e-08,7.83220151413373e-08,4.69932090848024e-08,4.69932090848024e-08
-0.160448880674437,-0.0678676746641687,-0.123639968232939,1.37247461603838e-08,0.0776060652993474,-0.922393934700653,-0.922393934700653,7.46665743538063e-07,7.46665743538063e-07,4.47999446122838e-07,4.47999446122838e-07
-0.160448880674437,-0.0678676746641687,-0.123639968232939,1.37247461603838e-08,0.0483452824144015,-0.951654717585598,-0.951654717585598,2.74606833774111e-07,2.74606833774111e-07,1.64764100264467e-07,1.64764100264467e-07
-0.160448880674437,-0.0678676746641687,-0.123639968232939,1.37247461603838e-08,0.0875038205578741,-0.912496179442126,-0.912496179442126,2.20357202202574e-08,2.20357202202574e-08,1.32214321321544e-08,1.32214321321544e-08
-0.160448880674437,-0.0678676746641687,-0.123639968232939,0,0.078611035598336,-0.921388964401664,-0.921388964401664,1.30061017906281e-07,1.30061017906281e-07,7.80366107437684e-08,7.80366107437684e-08
-0.160448880674437,-0.0678676746641687,-0.123639968232939,1.37247461603838e-08,0,0,0,3.18044407231856e-06,3.18044407231856e-06,1.90826644339114e-06,1.90826644339114e-06
-0.160448880674437,-0.0678676746641687,-0.123639968232939,0,0.113455390062672,-0.886544609937328,-0.886544609937328,1.04504475282753e-08,1.04504475282753e-08,6.2702685169652e-09,6.2702685169652e-09
-0.160448880674437,-0.0678676746641687,-0.123639968232939,0,0.031946275980737,-0.968053724019263,-0.968053724019263,5.89362544640928e-07,5.89362544640928e-07,3.53617526784557e-07,3.53617526784557e-07
1.62947129474047,1.71639206136186,1.65599822762869,-0.599999986275254,0.0918084705870608,-0.908191529412939,-0.908191529412939,-0.999944053711614,-0.999944053711614,3.3567773031673e-05,3.3567773031673e-05
-0.160448880674437,-0.0678676746641687,-0.123639968232939,0,0,0,0,2.35969438890615e-11,2.35969438890615e-11,0,1.41581663334369e-11
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
-0.164849798472791,-0.0332890350112362,-0.0327821695372364,0,0,0,0,0,0,0,0
1.7307438497572,1.96671096498876,1.96721783046276,0,0,0,0,-1,-1,0,0
